NameId,Text,nid,Level_Text,Negetive,Neutral,Positive,bully
anni_anni_bobanni,16,25,['16'],0.0,1.0,0.0,0
audavideo,lol,24,['lol'],0.0,0.0,1.0,0
anni_anni_bobanni,thing would different,25,"['thing', 'would', 'different']",0.0,1.0,0.0,0
audavideo,told happened,24,"['told', 'happened']",0.0,1.0,0.0,0
audavideo,make want much,24,"['make', 'want', 'much']",0.0,0.606,0.394,0
audavideo,want think yourt time first time,24,"['want', 'think', 'yourt', 'time', 'first', 'time']",0.0,0.794,0.206,0
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,yes,25,['yes'],0.0,0.0,1.0,0
audavideo,gon na,24,"['gon', 'na']",0.0,1.0,0.0,0
anni_anni_bobanni,treat well,25,"['treat', 'well']",0.0,0.0,1.0,0
audavideo,never really able really think first,24,"['never', 'really', 'able', 'really', 'think', 'first']",0.0,1.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
audavideo,able think first meaningful time,24,"['able', 'think', 'first', 'meaningful', 'time']",0.0,0.635,0.365,0
audavideo,even hold cry,24,"['even', 'hold', 'cry']",0.608,0.392,0.0,1
audavideo,mite cry,24,"['mite', 'cry']",0.756,0.244,0.0,1
anni_anni_bobanni,dont think,25,"['dont', 'think']",0.0,1.0,0.0,0
audavideo,atleast wont hurt time,24,"['atleast', 'wont', 'hurt', 'time']",0.0,0.519,0.481,0
anni_anni_bobanni,still might hurt,25,"['still', 'might', 'hurt']",0.63,0.37,0.0,1
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,gentle,25,['gentle'],0.0,0.0,1.0,0
audavideo,probably wont hurt much,24,"['probably', 'wont', 'hurt', 'much']",0.0,0.519,0.481,0
audavideo,would hurt tho,24,"['would', 'hurt', 'tho']",0.63,0.37,0.0,1
anni_anni_bobanni,body still getting used sensation,25,"['body', 'still', 'getting', 'used', 'sensation']",0.0,1.0,0.0,0
audavideo,might hurt,24,"['might', 'hurt']",0.773,0.227,0.0,1
audavideo,see,24,['see'],0.0,1.0,0.0,0
audavideo,tell,24,['tell'],0.0,1.0,0.0,0
audavideo,ok,24,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,woman described feeling,25,"['woman', 'described', 'feeling']",0.0,0.571,0.429,0
audavideo,said sex woman pleasurable pain,24,"['said', 'sex', 'woman', 'pleasurable', 'pain']",0.34,0.309,0.351,1
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,really mite hurt,25,"['really', 'mite', 'hurt']",0.648,0.352,0.0,1
anni_anni_bobanni,wont lie,25,"['wont', 'lie']",0.0,1.0,0.0,0
audavideo,yes,24,['yes'],0.0,0.0,1.0,0
audavideo,might,24,['might'],0.0,1.0,0.0,0
audavideo,dang,24,['dang'],0.0,1.0,0.0,0
anni_anni_bobanni,,25,[],0.0,0.0,0.0,0
audavideo,got ta realize feel good,24,"['got', 'ta', 'realize', 'feel', 'good']",0.0,0.58,0.42,0
audavideo,really good,24,"['really', 'good']",0.0,0.238,0.762,0
audavideo,want experience,24,"['want', 'experience']",0.0,0.435,0.565,0
audavideo,make feel really good,24,"['make', 'feel', 'really', 'good']",0.0,0.484,0.516,0
audavideo,ok,24,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,trust david,25,"['trust', 'david']",0.0,0.233,0.767,0
anni_anni_bobanni,thank,25,['thank'],0.0,0.0,1.0,0
audavideo,Your good frined,24,"['Your', 'good', 'frined']",0.0,0.408,0.592,0
anni_anni_bobanni,thanks,25,['thanks'],0.0,0.0,1.0,0
audavideo,,24,[],0.0,0.0,0.0,0
audavideo,help older friend,24,"['help', 'older', 'friend']",0.0,0.145,0.855,0
audavideo,someone teach,24,"['someone', 'teach']",0.0,1.0,0.0,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,sex,25,['sex'],0.0,1.0,0.0,0
audavideo,driving,24,['driving'],0.0,1.0,0.0,0
anni_anni_bobanni,lol,25,['lol'],0.0,0.0,1.0,0
anni_anni_bobanni,talk anything,25,"['talk', 'anything']",0.0,1.0,0.0,0
audavideo,exactly,24,['exactly'],0.0,1.0,0.0,0
audavideo,wan na talk driving,24,"['wan', 'na', 'talk', 'driving']",0.0,1.0,0.0,0
audavideo,naw lol,24,"['naw', 'lol']",0.0,0.263,0.737,0
anni_anni_bobanni,actully i am getting sleepy,25,"['actully', 'i am', 'getting', 'sleepy']",0.0,1.0,0.0,0
anni_anni_bobanni,awwww,25,['awwww'],0.0,1.0,0.0,0
audavideo,need tuck,24,"['need', 'tuck']",0.0,1.0,0.0,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,next week,25,"['next', 'week']",0.0,1.0,0.0,0
anni_anni_bobanni,carry bed,25,"['carry', 'bed']",0.0,1.0,0.0,0
audavideo,lay,24,['lay'],0.0,1.0,0.0,0
audavideo,pull blanket,24,"['pull', 'blanket']",0.0,1.0,0.0,0
audavideo,comb finger hair,24,"['comb', 'finger', 'hair']",0.0,1.0,0.0,0
audavideo,kiss forehead,24,"['kiss', 'forehead']",0.0,0.263,0.737,0
audavideo,sing lull bye,24,"['sing', 'lull', 'bye']",0.0,1.0,0.0,0
audavideo,aww,24,['aww'],0.0,1.0,0.0,0
anni_anni_bobanni,watch eye droop,25,"['watch', 'eye', 'droop']",0.0,1.0,0.0,0
audavideo,drift sleep,24,"['drift', 'sleep']",0.0,1.0,0.0,0
audavideo,hear voice get quieter quieter tip toe door,24,"['hear', 'voice', 'get', 'quieter', 'quieter', 'tip', 'toe', 'door']",0.0,1.0,0.0,0
audavideo,Your gon na take care,24,"['Your', 'gon', 'na', 'take', 'care']",0.0,0.556,0.444,0
anni_anni_bobanni,much,25,['much'],0.0,1.0,0.0,0
audavideo,likee,24,['likee'],0.0,1.0,0.0,0
anni_anni_bobanni,i am still nervous,25,"['i am', 'still', 'nervous']",0.512,0.488,0.0,1
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,want tuck,25,"['want', 'tuck']",0.0,0.435,0.565,0
anni_anni_bobanni,,25,[],0.0,0.0,0.0,0
anni_anni_bobanni,awww,25,['awww'],0.0,1.0,0.0,0
audavideo,sweetie,24,['sweetie'],0.0,0.0,1.0,0
audavideo,could,24,['could'],0.0,1.0,0.0,0
anni_anni_bobanni,couldnt drive,25,"['couldnt', 'drive']",0.0,1.0,0.0,0
audavideo,crawl,24,['crawl'],0.0,1.0,0.0,0
audavideo,could sing song,24,"['could', 'sing', 'song']",0.0,1.0,0.0,0
anni_anni_bobanni,lol,25,['lol'],0.0,0.0,1.0,0
anni_anni_bobanni,cool,25,['cool'],0.0,0.0,1.0,0
audavideo,would sweet,24,"['would', 'sweet']",0.0,0.25,0.75,0
audavideo,woule let snuggle bear,24,"['woule', 'let', 'snuggle', 'bear']",0.0,1.0,0.0,0
anni_anni_bobanni,teddy bear,25,"['teddy', 'bear']",0.0,1.0,0.0,0
anni_anni_bobanni,rather snuggle,25,"['rather', 'snuggle']",0.0,1.0,0.0,0
audavideo,aww,24,['aww'],0.0,1.0,0.0,0
anni_anni_bobanni,hey david,25,"['hey', 'david']",0.0,1.0,0.0,0
anni_anni_bobanni,ima go bed,25,"['ima', 'go', 'bed']",0.0,1.0,0.0,0
anni_anni_bobanni,ok,25,['ok'],0.0,0.0,1.0,0
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,sleep well,25,"['sleep', 'well']",0.0,0.323,0.677,0
audavideo,,24,[],0.0,0.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
,,-1,[],0.0,0.0,0.0,0
audavideo,hi,24,['hi'],0.0,1.0,0.0,0
anni_anni_bobanni,hello cute button,25,"['hello', 'cute', 'button']",0.0,0.4,0.6,0
audavideo,button lol,24,"['button', 'lol']",0.0,0.263,0.737,0
anni_anni_bobanni,sweet cheek,25,"['sweet', 'cheek']",0.0,0.25,0.75,0
audavideo,aww,24,['aww'],0.0,1.0,0.0,0
anni_anni_bobanni,pretty princess,25,"['pretty', 'princess']",0.0,0.238,0.762,0
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,beautiful,25,['beautiful'],0.0,0.0,1.0,0
audavideo,day,24,['day'],0.0,1.0,0.0,0
audavideo,ok,24,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,wewent ot movie,25,"['wewent', 'ot', 'movie']",0.0,1.0,0.0,0
anni_anni_bobanni,see,25,['see'],0.0,1.0,0.0,0
audavideo,happy foot,24,"['happy', 'foot']",0.0,0.213,0.787,0
anni_anni_bobanni,like,25,['like'],0.0,0.0,1.0,0
audavideo,funny,24,['funny'],0.0,0.0,1.0,0
anni_anni_bobanni,robin willimas funny,25,"['robin', 'willimas', 'funny']",0.0,0.408,0.592,0
anni_anni_bobanni,didnt realize,25,"['didnt', 'realize']",0.0,1.0,0.0,0
audavideo,2 voice,24,"['2', 'voice']",0.0,1.0,0.0,0
anni_anni_bobanni,cool,25,['cool'],0.0,0.0,1.0,0
audavideo,went shopping right,24,"['went', 'shopping', 'right']",0.0,1.0,0.0,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,whatcha get,25,"['whatcha', 'get']",0.0,1.0,0.0,0
audavideo,thing mom nonny,24,"['thing', 'mom', 'nonny']",0.0,1.0,0.0,0
anni_anni_bobanni,like,25,['like'],0.0,0.0,1.0,0
audavideo,dont worry wont tell,24,"['dont', 'worry', 'wont', 'tell']",0.0,0.555,0.445,0
audavideo,mom wanted bathrobe,24,"['mom', 'wanted', 'bathrobe']",0.0,1.0,0.0,0
anni_anni_bobanni,nonny wanted body wash,25,"['nonny', 'wanted', 'body', 'wash']",0.0,1.0,0.0,0
anni_anni_bobanni,went bath body work,25,"['went', 'bath', 'body', 'work']",0.0,1.0,0.0,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,3 place,25,"['3', 'place']",0.0,1.0,0.0,0
anni_anni_bobanni,cool,25,['cool'],0.0,0.0,1.0,0
audavideo,shoulda bought massage lotion,24,"['shoulda', 'bought', 'massage', 'lotion']",0.0,1.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,,25,[],0.0,0.0,0.0,0
audavideo,massage oil,24,"['massage', 'oil']",0.0,1.0,0.0,0
audavideo,might like,24,"['might', 'like']",0.0,0.286,0.714,0
audavideo,smell good,24,"['smell', 'good']",0.0,0.256,0.744,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,feel good,25,"['feel', 'good']",0.0,0.256,0.744,0
audavideo,gon na bring,24,"['gon', 'na', 'bring']",0.0,1.0,0.0,0
anni_anni_bobanni,sure,25,['sure'],0.0,0.0,1.0,0
audavideo,hafta show use,24,"['hafta', 'show', 'use']",0.0,1.0,0.0,0
anni_anni_bobanni,use,25,['use'],0.0,1.0,0.0,0
audavideo,oh,24,['oh'],0.0,1.0,0.0,0
anni_anni_bobanni,wow,25,['wow'],0.0,0.0,1.0,0
anni_anni_bobanni,want try thats cool,25,"['want', 'try', 'thats', 'cool']",0.0,0.357,0.643,0
audavideo,want,24,['want'],0.0,0.0,1.0,0
anni_anni_bobanni,necessary,25,['necessary'],0.0,1.0,0.0,0
audavideo,oh,24,['oh'],0.0,1.0,0.0,0
anni_anni_bobanni,ok,25,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,want learn give nice massage oil help,25,"['want', 'learn', 'give', 'nice', 'massage', 'oil', 'help']",0.0,0.37,0.63,0
audavideo,would b cool,24,"['would', 'b', 'cool']",0.0,0.303,0.697,0
anni_anni_bobanni,decorate today,25,"['decorate', 'today']",0.0,1.0,0.0,0
audavideo,lil,24,['lil'],0.0,1.0,0.0,0
anni_anni_bobanni,tree,25,['tree'],0.0,1.0,0.0,0
audavideo,thats done,24,"['thats', 'done']",0.0,1.0,0.0,0
anni_anni_bobanni,cool,25,['cool'],0.0,0.0,1.0,0
audavideo,Your gon na laff,24,"['Your', 'gon', 'na', 'laff']",0.0,1.0,0.0,0
anni_anni_bobanni,got santa hat 4 bear,25,"['got', 'santa', 'hat', '4', 'bear']",0.0,1.0,0.0,0
anni_anni_bobanni,got,25,['got'],0.0,1.0,0.0,0
anni_anni_bobanni,cute,25,['cute'],0.0,0.0,1.0,0
audavideo,usually use pool time year,24,"['usually', 'use', 'pool', 'time', 'year']",0.0,1.0,0.0,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,mom keep open,25,"['mom', 'keep', 'open']",0.0,1.0,0.0,0
anni_anni_bobanni,cool,25,['cool'],0.0,0.0,1.0,0
audavideo,leave,24,['leave'],1.0,0.0,0.0,1
audavideo,friday,24,['friday'],0.0,1.0,0.0,0
anni_anni_bobanni,going,25,['going'],0.0,1.0,0.0,0
audavideo,augusta,24,['augusta'],0.0,1.0,0.0,0
anni_anni_bobanni,georga,25,['georga'],0.0,1.0,0.0,0
anni_anni_bobanni,nonnys sister life,25,"['nonnys', 'sister', 'life']",0.0,1.0,0.0,0
anni_anni_bobanni,ok,25,['ok'],0.0,0.0,1.0,0
audavideo,gim sec,24,"['gim', 'sec']",0.0,1.0,0.0,0
audavideo,ok,24,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,wow thats far,25,"['wow', 'thats', 'far']",0.0,0.345,0.655,0
audavideo,huh,24,['huh'],0.0,1.0,0.0,0
anni_anni_bobanni,augusta far flagler beach,25,"['augusta', 'far', 'flagler', 'beach']",0.0,1.0,0.0,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,thats hate go,25,"['thats', 'hate', 'go']",0.649,0.351,0.0,1
anni_anni_bobanni,good news,25,"['good', 'news']",0.0,0.256,0.744,0
audavideo,feel better visiting,24,"['feel', 'better', 'visiting']",0.0,0.408,0.592,0
audavideo,lol,24,['lol'],0.0,0.0,1.0,0
anni_anni_bobanni,sorry kept worrying mom returning early,25,"['sorry', 'kept', 'worrying', 'mom', 'returning', 'early']",0.481,0.519,0.0,1
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,i am worried,25,"['i am', 'worried']",0.688,0.312,0.0,1
audavideo,still,24,['still'],0.0,1.0,0.0,0
audavideo,yeah,24,['yeah'],0.0,0.0,1.0,0
anni_anni_bobanni,went one time soooo boring,25,"['went', 'one', 'time', 'soooo', 'boring']",0.365,0.635,0.0,1
anni_anni_bobanni,awww,25,['awww'],0.0,1.0,0.0,0
audavideo,well think,24,"['well', 'think']",0.0,0.323,0.677,0
audavideo,time,24,['time'],0.0,1.0,0.0,0
audavideo,time life,24,"['time', 'life']",0.0,1.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,i am gettign exited,25,"['i am', 'gettign', 'exited']",0.0,1.0,0.0,0
anni_anni_bobanni,mom plan returning,25,"['mom', 'plan', 'returning']",0.0,1.0,0.0,0
audavideo,sunday,24,['sunday'],0.0,1.0,0.0,0
anni_anni_bobanni,afternoon,25,['afternoon'],0.0,1.0,0.0,0
anni_anni_bobanni,work 8am,25,"['work', '8am']",0.0,1.0,0.0,0
audavideo,ya ok,24,"['ya', 'ok']",0.0,0.312,0.688,0
anni_anni_bobanni,stayong rite,25,"['stayong', 'rite']",0.0,1.0,0.0,0
anni_anni_bobanni,stay 5,25,"['stay', '5']",0.0,1.0,0.0,0
audavideo,ok,24,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,,25,[],0.0,0.0,0.0,0
anni_anni_bobanni,however long need drive back,25,"['however', 'long', 'need', 'drive', 'back']",0.0,1.0,0.0,0
audavideo,figure drive,24,"['figure', 'drive']",0.0,1.0,0.0,0
audavideo,ok,24,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,dang cute,25,"['dang', 'cute']",0.0,0.25,0.75,0
audavideo,r,24,['r'],0.0,0.0,0.0,0
anni_anni_bobanni,lol,25,['lol'],0.0,0.0,1.0,0
anni_anni_bobanni,,25,[],0.0,0.0,0.0,0
audavideo,got motorcycle back today,24,"['got', 'motorcycle', 'back', 'today']",0.0,1.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,yep,25,['yep'],0.0,0.0,1.0,0
audavideo,cool,24,['cool'],0.0,0.0,1.0,0
anni_anni_bobanni,ride mountain bike lock go back home get car go get mountain bike back,25,"['ride', 'mountain', 'bike', 'lock', 'go', 'back', 'home', 'get', 'car', 'go', 'get', 'mountain', 'bike', 'back']",0.0,1.0,0.0,0
audavideo,got excersize day,24,"['got', 'excersize', 'day']",0.0,1.0,0.0,0
audavideo,lol,24,['lol'],0.0,0.0,1.0,0
anni_anni_bobanni,gon na let ride soemtime,25,"['gon', 'na', 'let', 'ride', 'soemtime']",0.0,1.0,0.0,0
anni_anni_bobanni,annie,25,['annie'],0.0,1.0,0.0,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,dont mean drive,25,"['dont', 'mean', 'drive']",0.0,1.0,0.0,0
anni_anni_bobanni,,25,[],0.0,0.0,0.0,0
anni_anni_bobanni,,25,[],0.0,0.0,0.0,0
anni_anni_bobanni,sorry got booted,25,"['sorry', 'got', 'booted']",0.394,0.606,0.0,1
audavideo,dang,24,['dang'],0.0,1.0,0.0,0
anni_anni_bobanni,Your mac sux,25,"['Your', 'mac', 'sux']",0.556,0.444,0.0,1
anni_anni_bobanni,dont mean drive,25,"['dont', 'mean', 'drive']",0.0,1.0,0.0,0
audavideo,lol,24,['lol'],0.0,0.0,1.0,0
audavideo,mac,24,['mac'],0.0,1.0,0.0,0
audavideo,huh,24,['huh'],0.0,1.0,0.0,0
anni_anni_bobanni,,25,[],0.0,0.0,0.0,0
anni_anni_bobanni,got another comp,25,"['got', 'another', 'comp']",0.0,1.0,0.0,0
anni_anni_bobanni,network connect,25,"['network', 'connect']",0.0,1.0,0.0,0
audavideo,riiiiite,24,['riiiiite'],0.0,1.0,0.0,0
anni_anni_bobanni,lol,25,['lol'],0.0,0.0,1.0,0
audavideo,gon na get another tickle,24,"['gon', 'na', 'get', 'another', 'tickle']",0.0,1.0,0.0,0
audavideo,haha,24,['haha'],0.0,0.0,1.0,0
anni_anni_bobanni,talking motorcycle right,25,"['talking', 'motorcycle', 'right']",0.0,1.0,0.0,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,get message ride mountain bike get,25,"['get', 'message', 'ride', 'mountain', 'bike', 'get']",0.0,1.0,0.0,0
audavideo,ya lol,24,"['ya', 'lol']",0.0,0.263,0.737,0
anni_anni_bobanni,got excersize day,25,"['got', 'excersize', 'day']",0.0,1.0,0.0,0
audavideo,tummy feeling tighter stronger,24,"['tummy', 'feeling', 'tighter', 'stronger']",0.0,0.328,0.672,0
audavideo,good,24,['good'],0.0,0.0,1.0,0
audavideo,appreciate,24,['appreciate'],0.0,0.0,1.0,0
audavideo,awww,24,['awww'],0.0,1.0,0.0,0
anni_anni_bobanni,kiss,25,['kiss'],0.0,0.0,1.0,0
anni_anni_bobanni,mmmmm,25,['mmmmm'],0.0,1.0,0.0,0
audavideo,yummy,24,['yummy'],0.0,0.0,1.0,0
audavideo,drive back motorcycle get car drive back motorcycle place put bike bike rack,24,"['drive', 'back', 'motorcycle', 'get', 'car', 'drive', 'back', 'motorcycle', 'place', 'put', 'bike', 'bike', 'rack']",0.0,1.0,0.0,0
audavideo,back forth back forth,24,"['back', 'forth', 'back', 'forth']",0.0,1.0,0.0,0
audavideo,awww,24,['awww'],0.0,1.0,0.0,0
anni_anni_bobanni,got Your bike,25,"['got', 'Your', 'bike']",0.0,1.0,0.0,0
anni_anni_bobanni,someday ull gim ride rite,25,"['someday', 'ull', 'gim', 'ride', 'rite']",0.0,1.0,0.0,0
anni_anni_bobanni,cant wait go back forth back forth,25,"['cant', 'wait', 'go', 'back', 'forth', 'back', 'forth']",0.0,1.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
audavideo,awww lol,24,"['awww', 'lol']",0.0,0.263,0.737,0
anni_anni_bobanni,ya someday give ride,25,"['ya', 'someday', 'give', 'ride']",0.0,1.0,0.0,0
audavideo,maybe even saturday,24,"['maybe', 'even', 'saturday']",0.0,1.0,0.0,0
audavideo,see weather,24,"['see', 'weather']",0.0,1.0,0.0,0
audavideo,mite ride,24,"['mite', 'ride']",0.0,1.0,0.0,0
anni_anni_bobanni,ok,25,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,maybe,25,['maybe'],0.0,1.0,0.0,0
audavideo,depends,24,['depends'],0.0,1.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
audavideo,drive beach,24,"['drive', 'beach']",0.0,1.0,0.0,0
audavideo,short drive right,24,"['short', 'drive', 'right']",0.0,1.0,0.0,0
audavideo,across street,24,"['across', 'street']",0.0,1.0,0.0,0
anni_anni_bobanni,lol,25,['lol'],0.0,0.0,1.0,0
anni_anni_bobanni,oh lol live close cool,25,"['oh', 'lol', 'live', 'close', 'cool']",0.0,0.37,0.63,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,well street,25,"['well', 'street']",0.0,0.323,0.677,0
audavideo,man cant wait,24,"['man', 'cant', 'wait']",0.0,1.0,0.0,0
anni_anni_bobanni,weather good,25,"['weather', 'good']",0.0,0.256,0.744,0
audavideo,dont dissappointed dont bring ok,24,"['dont', 'dissappointed', 'dont', 'bring', 'ok']",0.321,0.679,0.0,1
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,promise give ride someday,25,"['promise', 'give', 'ride', 'someday']",0.0,0.566,0.434,0
audavideo,ok,24,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,told i am going home fore christmas new year right,25,"['told', 'i am', 'going', 'home', 'fore', 'christmas', 'new', 'year', 'right']",0.0,1.0,0.0,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,thats cool,25,"['thats', 'cool']",0.0,0.303,0.697,0
anni_anni_bobanni,going dad right,25,"['going', 'dad', 'right']",0.0,1.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,,25,[],0.0,0.0,0.0,0
audavideo,called said plan year,24,"['called', 'said', 'plan', 'year']",0.0,1.0,0.0,0
anni_anni_bobanni,well maybe thats good thing,25,"['well', 'maybe', 'thats', 'good', 'thing']",0.0,0.375,0.625,0
audavideo,mo went nut,24,"['mo', 'went', 'nut']",0.0,1.0,0.0,0
anni_anni_bobanni,told didnt like going,25,"['told', 'didnt', 'like', 'going']",0.413,0.587,0.0,1
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,think doesnt want,25,"['think', 'doesnt', 'want']",0.379,0.621,0.0,1
anni_anni_bobanni,stupid wife,25,"['stupid', 'wife']",0.773,0.227,0.0,1
anni_anni_bobanni,maybe get see time like easter,25,"['maybe', 'get', 'see', 'time', 'like', 'easter']",0.0,0.667,0.333,0
audavideo,i do not mind,24,['i do not mind'],0.0,1.0,0.0,0
anni_anni_bobanni,well doesnt want see i am sorry,25,"['well', 'doesnt', 'want', 'see', 'i am', 'sorry']",0.331,0.394,0.276,1
audavideo,shedoesnt like,24,"['shedoesnt', 'like']",0.0,0.286,0.714,0
anni_anni_bobanni,sure thats good feeling,25,"['sure', 'thats', 'good', 'feeling']",0.0,0.13,0.87,0
audavideo,always talk like i am dumb,24,"['always', 'talk', 'like', 'i am', 'dumb']",0.375,0.341,0.284,1
anni_anni_bobanni,real loud slow,25,"['real', 'loud', 'slow']",0.0,1.0,0.0,0
anni_anni_bobanni,know,25,['know'],0.0,1.0,0.0,0
audavideo,might alittle bit,24,"['might', 'alittle', 'bit']",0.0,1.0,0.0,0
audavideo,let know,24,"['let', 'know']",0.0,1.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,purpose,25,['purpose'],0.0,1.0,0.0,0
audavideo,i am toally deaf,24,"['i am', 'toally', 'deaf']",0.0,1.0,0.0,0
anni_anni_bobanni,know,25,['know'],0.0,1.0,0.0,0
audavideo,got ahearing aid,24,"['got', 'ahearing', 'aid']",0.0,1.0,0.0,0
anni_anni_bobanni,i am saying give little time adjust,25,"['i am', 'saying', 'give', 'little', 'time', 'adjust']",0.0,1.0,0.0,0
audavideo,ok,24,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,would never talk like dumb purpose,25,"['would', 'never', 'talk', 'like', 'dumb', 'purpose']",0.239,0.454,0.307,1
audavideo,know,24,['know'],0.0,1.0,0.0,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,good,25,['good'],0.0,0.0,1.0,0
audavideo,anything bother tell ok,24,"['anything', 'bother', 'tell', 'ok']",0.364,0.303,0.333,1
audavideo,wont get mad,24,"['wont', 'get', 'mad']",0.0,0.432,0.568,0
audavideo,ok,24,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,give hug,25,"['give', 'hug']",0.0,0.244,0.756,0
audavideo,dont think uwill tho,24,"['dont', 'think', 'uwill', 'tho']",0.0,1.0,0.0,0
anni_anni_bobanni,best,25,['best'],0.0,0.0,1.0,0
audavideo,probably wont,24,"['probably', 'wont']",0.0,1.0,0.0,0
audavideo,case,24,['case'],0.0,1.0,0.0,0
audavideo,besides like,24,"['besides', 'like']",0.0,0.286,0.714,0
audavideo,ill sic charles,24,"['ill', 'sic', 'charles']",0.583,0.417,0.0,1
anni_anni_bobanni,lol,25,['lol'],0.0,0.0,1.0,0
anni_anni_bobanni,brb,25,['brb'],0.0,1.0,0.0,0
anni_anni_bobanni,much fun,25,"['much', 'fun']",0.0,0.233,0.767,0
audavideo,lol,24,['lol'],0.0,0.0,1.0,0
audavideo,gnaw ear,24,"['gnaw', 'ear']",0.0,1.0,0.0,0
audavideo,dang got booted,24,"['dang', 'got', 'booted']",0.0,1.0,0.0,0
anni_anni_bobanni,da butt,25,"['da', 'butt']",0.0,1.0,0.0,0
audavideo,lol,24,['lol'],0.0,0.0,1.0,0
anni_anni_bobanni,speaking,25,['speaking'],0.0,1.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,said doggie style hurt alot,25,"['said', 'doggie', 'style', 'hurt', 'alot']",0.459,0.541,0.0,1
audavideo,ya,24,['ya'],0.0,1.0,0.0,0
anni_anni_bobanni,stephen putting butt,25,"['stephen', 'putting', 'butt']",0.0,1.0,0.0,0
audavideo,um ya,24,"['um', 'ya']",0.0,1.0,0.0,0
anni_anni_bobanni,oh,25,['oh'],0.0,1.0,0.0,0
audavideo,nt intending way,24,"['nt', 'intending', 'way']",0.0,1.0,0.0,0
audavideo,thats cyred,24,"['thats', 'cyred']",0.0,1.0,0.0,0
anni_anni_bobanni,never done anal,25,"['never', 'done', 'anal']",0.0,1.0,0.0,0
audavideo,told didnt want,24,"['told', 'didnt', 'want']",0.379,0.621,0.0,1
anni_anni_bobanni,listened,25,['listened'],0.0,1.0,0.0,0
audavideo,doggie style put butt,24,"['doggie', 'style', 'put', 'butt']",0.0,1.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,ok,25,['ok'],0.0,0.0,1.0,0
anni_anni_bobanni,wheres go,25,"['wheres', 'go']",0.0,1.0,0.0,0
anni_anni_bobanni,nm,25,['nm'],0.0,1.0,0.0,0
anni_anni_bobanni,try way want,25,"['try', 'way', 'want']",0.0,0.606,0.394,0
audavideo,butt,24,['butt'],0.0,1.0,0.0,0
anni_anni_bobanni,,25,[],0.0,0.0,0.0,0
audavideo,,24,[],0.0,0.0,0.0,0
anni_anni_bobanni,dont want anyway,25,"['dont', 'want', 'anyway']",0.379,0.621,0.0,1
